,body_bytes_sent,httpcode_200,httpcode_302,httpcode_403,httpcode_404,httpcode_500,httpcode_total_200,httpcode_total_302,httpcode_total_403,httpcode_total_404,httpcode_total_500,is_good,request_time,status,upstream_response_time
377,35114,601,65,104,49,85,601,65,104,49,85,1,0.875,200,0.875
378,35114,636,42,94,40,73,636,42,94,40,73,1,0.875,200,0.875
379,152,609,41,71,39,91,609,41,71,39,91,1,0.875,500,0.875
380,35114,599,51,100,44,70,599,51,100,44,70,1,0.992,500,0.992
381,152,642,44,112,46,85,642,44,112,46,85,1,0.875,200,0.992
382,35114,591,34,83,48,76,591,34,83,48,76,1,0.992,200,0.875
383,152,642,44,112,47,85,642,44,112,47,85,1,0.875,404,0.875
384,152,616,34,98,45,80,616,34,98,45,80,1,0.875,200,0.992
385,35114,617,34,98,45,80,617,34,98,45,80,1,0.992,200,0.875
386,35114,637,42,94,40,73,637,42,94,40,73,1,0.992,200,0.992
387,152,590,52,84,32,97,590,52,84,32,97,1,0.992,200,0.875
388,35114,581,40,78,38,89,581,40,78,38,89,1,0.992,500,0.992
389,152,643,44,112,47,85,643,44,112,47,85,1,0.992,200,0.992
390,152,647,35,101,49,84,647,35,101,49,84,1,0.875,200,0.992
391,152,610,41,71,39,91,610,41,71,39,91,1,0.875,200,0.992
392,35114,600,51,100,44,70,600,51,100,44,70,1,0.875,200,0.875
393,35114,644,44,112,47,85,644,44,112,47,85,1,0.875,200,0.875
394,35114,647,35,102,49,84,647,35,102,49,84,1,0.992,403,0.992
395,152,637,42,95,40,73,637,42,95,40,73,1,0.992,403,0.875
396,152,600,51,101,44,70,600,51,101,44,70,1,0.992,403,0.992
397,35114,592,34,83,48,76,592,34,83,48,76,1,0.992,200,0.875
398,152,591,52,84,32,97,591,52,84,32,97,1,0.875,200,0.992
399,35114,591,52,85,32,97,591,52,85,32,97,1,0.992,403,0.992
400,152,591,52,86,32,97,591,52,86,32,97,1,0.992,403,0.992
401,35114,563,51,73,44,73,563,51,73,44,73,1,0.875,500,0.992
402,152,606,38,82,42,82,606,38,82,42,82,1,0.992,200,0.875
403,152,600,51,101,44,71,600,51,101,44,71,1,0.875,500,0.992
404,152,593,34,83,48,76,593,34,83,48,76,1,0.992,200,0.875
405,35114,648,35,102,49,84,648,35,102,49,84,1,0.875,200,0.875
406,152,648,35,102,49,85,648,35,102,49,85,1,0.992,500,0.875
407,152,607,38,82,42,82,607,38,82,42,82,1,0.992,200,0.992
408,35114,601,51,101,44,71,601,51,101,44,71,1,0.992,200,0.875
409,152,649,35,102,49,85,649,35,102,49,85,1,0.992,200,0.992
410,152,564,51,73,44,73,564,51,73,44,73,1,0.992,200,0.875
411,35114,565,51,73,44,73,565,51,73,44,73,1,0.875,200,0.875
412,152,566,51,73,44,73,566,51,73,44,73,1,0.992,200,0.875
413,152,592,52,86,32,97,592,52,86,32,97,1,0.992,200,0.992
414,35114,611,41,71,39,91,611,41,71,39,91,1,0.992,200,0.875
415,35114,602,65,104,49,85,602,65,104,49,85,1,0.875,200,0.992
416,35114,593,52,86,32,97,593,52,86,32,97,1,0.875,200,0.992
417,35114,608,38,82,42,82,608,38,82,42,82,1,0.992,200,0.875
418,152,594,52,86,32,97,594,52,86,32,97,1,0.875,200,0.875
419,35114,638,42,95,40,73,638,42,95,40,73,1,0.875,200,0.992
420,35114,582,40,78,38,89,582,40,78,38,89,1,0.992,200,0.992
421,35114,582,40,78,38,90,582,40,78,38,90,1,0.992,500,0.875
422,35114,645,44,112,47,85,645,44,112,47,85,1,0.875,200,0.875
423,35114,595,52,86,32,97,595,52,86,32,97,1,0.875,200,0.875
424,35114,638,43,95,40,73,638,43,95,40,73,1,0.992,302,0.992
425,35114,618,34,98,45,80,618,34,98,45,80,1,0.992,200,0.875
426,152,596,52,86,32,97,596,52,86,32,97,1,0.992,200,0.875
427,35114,650,35,102,49,85,650,35,102,49,85,1,0.992,200,0.875
428,35114,594,34,83,48,76,594,34,83,48,76,1,0.875,200,0.992
429,35114,646,44,112,47,85,646,44,112,47,85,1,0.875,200,0.875
430,152,639,43,95,40,73,639,43,95,40,73,1,0.992,200,0.875
431,35114,640,43,95,40,73,640,43,95,40,73,1,0.992,200,0.992
432,35114,603,65,104,49,85,603,65,104,49,85,1,0.992,200,0.992
433,35114,604,65,104,49,85,604,65,104,49,85,1,0.875,200,0.992
434,152,651,35,102,49,85,651,35,102,49,85,1,0.875,200,0.875
435,152,605,65,104,49,85,605,65,104,49,85,1,0.875,200,0.875
436,35114,596,52,87,32,97,596,52,87,32,97,1,0.875,403,0.875
437,152,582,40,78,38,91,582,40,78,38,91,1,0.875,500,0.875
438,35114,595,34,83,48,76,595,34,83,48,76,1,0.875,200,0.875
439,152,596,34,83,48,76,596,34,83,48,76,1,0.875,200,0.875
440,35114,619,34,98,45,80,619,34,98,45,80,1,0.992,200,0.875
441,152,647,44,112,47,85,647,44,112,47,85,1,0.992,200,0.875
442,35114,609,38,82,42,82,609,38,82,42,82,1,0.875,200,0.875
443,152,601,52,101,44,71,601,52,101,44,71,1,0.875,302,0.992
444,35114,602,52,101,44,71,602,52,101,44,71,1,0.875,200,0.875
445,35114,651,35,103,49,85,651,35,103,49,85,1,0.875,403,0.875
446,35114,606,65,104,49,85,606,65,104,49,85,1,0.992,200,0.992
447,35114,611,41,71,39,92,611,41,71,39,92,1,0.875,500,0.875
448,152,566,51,74,44,73,566,51,74,44,73,1,0.875,403,0.992
449,152,652,35,103,49,85,652,35,103,49,85,1,0.875,200,0.992
450,152,609,38,82,43,82,609,38,82,43,82,1,0.875,404,0.992
451,152,566,51,74,44,74,566,51,74,44,74,1,0.992,500,0.875
452,35114,602,52,101,44,72,602,52,101,44,72,1,0.992,500,0.875
453,35114,610,38,82,43,82,610,38,82,43,82,1,0.875,200,0.992
454,152,610,39,82,43,82,610,39,82,43,82,1,0.875,302,0.875
455,35114,566,51,74,45,74,566,51,74,45,74,1,0.875,404,0.875
456,152,582,40,78,38,92,582,40,78,38,92,1,0.992,500,0.992
457,35114,653,35,103,49,85,653,35,103,49,85,1,0.875,200,0.992
458,35114,610,39,82,44,82,610,39,82,44,82,1,0.992,404,0.992
459,152,597,52,87,32,97,597,52,87,32,97,1,0.875,200,0.875
460,35114,641,43,95,40,73,641,43,95,40,73,1,0.875,200,0.875
461,35114,653,35,103,49,86,653,35,103,49,86,1,0.992,500,0.875
462,35114,582,40,79,38,92,582,40,79,38,92,1,0.875,403,0.875
463,152,612,41,71,39,92,612,41,71,39,92,1,0.875,200,0.992
464,35114,648,44,112,47,85,648,44,112,47,85,1,0.992,200,0.875
465,152,583,40,79,38,92,583,40,79,38,92,1,0.875,200,0.992
466,35114,649,44,112,47,85,649,44,112,47,85,1,0.992,200,0.992
467,35114,613,41,71,39,92,613,41,71,39,92,1,0.992,200,0.875
468,152,654,35,103,49,86,654,35,103,49,86,1,0.875,200,0.875
469,152,567,51,74,45,74,567,51,74,45,74,1,0.875,200,0.992
470,35114,584,40,79,38,92,584,40,79,38,92,1,0.992,200,0.992
471,35114,655,35,103,49,86,655,35,103,49,86,1,0.992,200,0.875
472,35114,568,51,74,45,74,568,51,74,45,74,1,0.875,200,0.992
473,35114,620,34,98,45,80,620,34,98,45,80,1,0.992,200,0.875
474,35114,606,65,105,49,85,606,65,105,49,85,1,0.875,403,0.875
475,152,569,51,74,45,74,569,51,74,45,74,1,0.992,200,0.992
476,152,621,34,98,45,80,621,34,98,45,80,1,0.992,200,0.875
477,35114,585,40,79,38,92,585,40,79,38,92,1,0.875,200,0.992
478,35114,614,41,71,39,92,614,41,71,39,92,1,0.992,200,0.992
479,35114,602,53,101,44,72,602,53,101,44,72,1,0.875,302,0.875
480,35114,597,52,87,33,97,597,52,87,33,97,1,0.992,404,0.992
481,35114,656,35,103,49,86,656,35,103,49,86,1,0.875,200,0.992
482,35114,657,35,103,49,86,657,35,103,49,86,1,0.992,200,0.992
483,35114,603,53,101,44,72,603,53,101,44,72,1,0.992,200,0.992
484,35114,657,35,104,49,86,657,35,104,49,86,1,0.875,403,0.992
485,152,610,39,83,44,82,610,39,83,44,82,1,0.992,403,0.992
486,152,658,35,104,49,86,658,35,104,49,86,1,0.992,200,0.875
487,35114,615,41,71,39,92,615,41,71,39,92,1,0.875,200,0.875
488,152,611,39,83,44,82,611,39,83,44,82,1,0.992,200,0.992
489,152,586,40,79,38,92,586,40,79,38,92,1,0.875,200,0.992
490,152,616,41,71,39,92,616,41,71,39,92,1,0.875,200,0.992
491,152,659,35,104,49,86,659,35,104,49,86,1,0.992,200,0.875
492,152,598,52,87,33,97,598,52,87,33,97,1,0.875,200,0.875
493,35114,660,35,104,49,86,660,35,104,49,86,1,0.992,200,0.992
494,152,616,42,71,39,92,616,42,71,39,92,1,0.992,302,0.992
495,35114,596,34,84,48,76,596,34,84,48,76,1,0.992,403,0.875
496,35114,570,51,74,45,74,570,51,74,45,74,1,0.992,200,0.875
497,152,607,65,105,49,85,607,65,105,49,85,1,0.992,200,0.875
498,35114,607,65,105,50,85,607,65,105,50,85,1,0.875,404,0.875
499,152,649,45,112,47,85,649,45,112,47,85,1,0.992,302,0.875
500,35114,608,65,105,50,85,608,65,105,50,85,1,0.875,200,0.875
501,35114,597,34,84,48,76,597,34,84,48,76,1,0.875,200,0.992
502,35114,571,51,74,45,74,571,51,74,45,74,1,0.992,200,0.992
503,152,599,52,87,33,97,599,52,87,33,97,1,0.992,200,0.992
504,152,661,35,104,49,86,661,35,104,49,86,1,0.992,200,0.992
505,152,642,43,95,40,73,642,43,95,40,73,1,0.875,200,0.875
506,152,662,35,104,49,86,662,35,104,49,86,1,0.992,200,0.992
507,152,612,39,83,44,82,612,39,83,44,82,1,0.992,200,0.992
508,35114,600,52,87,33,97,600,52,87,33,97,1,0.875,200,0.992
509,152,608,65,105,50,86,608,65,105,50,86,1,0.992,500,0.875
510,152,622,34,98,45,80,622,34,98,45,80,1,0.875,200,0.992
511,35114,622,34,99,45,80,622,34,99,45,80,1,0.992,403,0.992
512,152,663,35,104,49,86,663,35,104,49,86,1,0.992,200,0.875
513,35114,609,65,105,50,86,609,65,105,50,86,1,0.875,200,0.875
514,152,572,51,74,45,74,572,51,74,45,74,1,0.992,200,0.992
515,152,609,65,105,50,87,609,65,105,50,87,1,0.992,500,0.992
516,35114,587,40,79,38,92,587,40,79,38,92,1,0.875,200,0.992
517,35114,573,51,74,45,74,573,51,74,45,74,1,0.992,200,0.875
518,35114,601,52,87,33,97,601,52,87,33,97,1,0.875,200,0.875
519,152,598,34,84,48,76,598,34,84,48,76,1,0.875,200,0.875
520,152,612,39,84,44,82,612,39,84,44,82,1,0.992,403,0.992
521,35114,650,45,112,47,85,650,45,112,47,85,1,0.992,200,0.992
522,152,613,39,84,44,82,613,39,84,44,82,1,0.992,200,0.875
523,152,588,40,79,38,92,588,40,79,38,92,1,0.875,200,0.992
524,35114,643,43,95,40,73,643,43,95,40,73,1,0.875,200,0.875
525,35114,610,65,105,50,87,610,65,105,50,87,1,0.992,200,0.992
526,152,611,65,105,50,87,611,65,105,50,87,1,0.875,200,0.992
527,152,602,52,87,33,97,602,52,87,33,97,1,0.992,200,0.992
528,35114,644,43,95,40,73,644,43,95,40,73,1,0.875,200,0.992
529,35114,603,52,87,33,97,603,52,87,33,97,1,0.992,200,0.875
530,35114,623,34,99,45,80,623,34,99,45,80,1,0.875,200,0.992
531,152,574,51,74,45,74,574,51,74,45,74,1,0.992,200,0.875
532,35114,613,39,84,45,82,613,39,84,45,82,1,0.875,404,0.875
533,35114,604,53,101,44,72,604,53,101,44,72,1,0.992,200,0.875
534,35114,599,34,84,48,76,599,34,84,48,76,1,0.992,200,0.992
535,152,603,52,87,33,98,603,52,87,33,98,1,0.992,500,0.992
536,152,574,52,74,45,74,574,52,74,45,74,1,0.992,302,0.992
537,35114,575,52,74,45,74,575,52,74,45,74,1,0.992,200,0.875
538,35114,604,52,87,33,98,604,52,87,33,98,1,0.992,200,0.875
539,35114,604,52,88,33,98,604,52,88,33,98,1,0.875,403,0.992
540,152,588,41,79,38,92,588,41,79,38,92,1,0.992,302,0.875
541,35114,617,42,71,39,92,617,42,71,39,92,1,0.875,200,0.875
542,35114,605,53,101,44,72,605,53,101,44,72,1,0.875,200,0.992
543,35114,576,52,74,45,74,576,52,74,45,74,1,0.992,200,0.992
544,35114,651,45,112,47,85,651,45,112,47,85,1,0.992,200,0.992
545,35114,651,45,113,47,85,651,45,113,47,85,1,0.992,403,0.875
546,35114,577,52,74,45,74,577,52,74,45,74,1,0.992,200,0.992
547,152,606,53,101,44,72,606,53,101,44,72,1,0.992,200,0.875
548,152,578,52,74,45,74,578,52,74,45,74,1,0.875,200,0.992
549,35114,607,53,101,44,72,607,53,101,44,72,1,0.992,200,0.875
550,152,652,45,113,47,85,652,45,113,47,85,1,0.992,200,0.992
551,152,624,34,99,45,80,624,34,99,45,80,1,0.992,200,0.992
552,152,653,45,113,47,85,653,45,113,47,85,1,0.992,200,0.992
553,152,654,45,113,47,85,654,45,113,47,85,1,0.875,200,0.875
554,35114,588,41,79,39,92,588,41,79,39,92,1,0.992,404,0.992
555,152,644,43,96,40,73,644,43,96,40,73,1,0.992,403,0.992
556,35114,614,39,84,45,82,614,39,84,45,82,1,0.875,200,0.875
557,35114,615,39,84,45,82,615,39,84,45,82,1,0.875,200,0.992
558,35114,607,53,102,44,72,607,53,102,44,72,1,0.992,403,0.875
559,35114,599,34,84,48,77,599,34,84,48,77,1,0.875,500,0.992
560,152,664,35,104,49,86,664,35,104,49,86,1,0.875,200,0.875
561,152,604,53,88,33,98,604,53,88,33,98,1,0.992,302,0.875
562,152,625,34,99,45,80,625,34,99,45,80,1,0.992,200,0.992
563,152,608,53,102,44,72,608,53,102,44,72,1,0.992,200,0.992
564,35114,589,41,79,39,92,589,41,79,39,92,1,0.992,200,0.875
565,35114,618,42,71,39,92,618,42,71,39,92,1,0.875,200,0.875
566,35114,626,34,99,45,80,626,34,99,45,80,1,0.992,200,0.992
567,35114,665,35,104,49,86,665,35,104,49,86,1,0.875,200,0.992
568,35114,600,34,84,48,77,600,34,84,48,77,1,0.875,200,0.992
569,35114,655,45,113,47,85,655,45,113,47,85,1,0.875,200,0.875
570,35114,590,41,79,39,92,590,41,79,39,92,1,0.992,200,0.875
571,35114,666,35,104,49,86,666,35,104,49,86,1,0.992,200,0.992
572,152,616,39,84,45,82,616,39,84,45,82,1,0.875,200,0.875
573,35114,616,40,84,45,82,616,40,84,45,82,1,0.992,302,0.992
574,152,591,41,79,39,92,591,41,79,39,92,1,0.875,200,0.992
575,35114,617,40,84,45,82,617,40,84,45,82,1,0.875,200,0.875
576,152,612,65,105,50,87,612,65,105,50,87,1,0.875,200,0.992
577,35114,578,53,74,45,74,578,53,74,45,74,1,0.875,302,0.992
578,152,605,53,88,33,98,605,53,88,33,98,1,0.992,200,0.992
579,152,613,65,105,50,87,613,65,105,50,87,1,0.992,200,0.875
580,35114,667,35,104,49,86,667,35,104,49,86,1,0.875,200,0.875
581,152,600,34,85,48,77,600,34,85,48,77,1,0.992,403,0.992
582,35114,606,53,88,33,98,606,53,88,33,98,1,0.992,200,0.992
583,152,609,53,102,44,72,609,53,102,44,72,1,0.992,200,0.992
584,152,601,34,85,48,77,601,34,85,48,77,1,0.875,200,0.992
585,152,645,43,96,40,73,645,43,96,40,73,1,0.875,200,0.992
586,152,592,41,79,39,92,592,41,79,39,92,1,0.875,200,0.875
587,35114,618,42,71,39,93,618,42,71,39,93,1,0.875,500,0.875
588,35114,593,41,79,39,92,593,41,79,39,92,1,0.875,200,0.992
589,35114,614,65,105,50,87,614,65,105,50,87,1,0.992,200,0.992
590,152,627,34,99,45,80,627,34,99,45,80,1,0.992,200,0.875
591,152,656,45,113,47,85,656,45,113,47,85,1,0.992,200,0.992
592,152,656,45,114,47,85,656,45,114,47,85,1,0.875,403,0.992
593,152,594,41,79,39,92,594,41,79,39,92,1,0.992,200,0.992
594,152,618,40,84,45,82,618,40,84,45,82,1,0.875,200,0.875
595,35114,668,35,104,49,86,668,35,104,49,86,1,0.875,200,0.875
596,152,594,41,79,39,93,594,41,79,39,93,1,0.875,500,0.992
597,35114,619,40,84,45,82,619,40,84,45,82,1,0.992,200,0.875
598,152,614,65,105,51,87,614,65,105,51,87,1,0.875,404,0.875
599,35114,606,53,88,33,99,606,53,88,33,99,1,0.992,500,0.875
600,35114,614,66,105,51,87,614,66,105,51,87,1,0.875,302,0.992
601,152,628,34,99,45,80,628,34,99,45,80,1,0.992,200,0.992
602,152,578,53,75,45,74,578,53,75,45,74,1,0.992,403,0.875
603,152,607,53,88,33,99,607,53,88,33,99,1,0.992,200,0.992
604,35114,618,42,71,40,93,618,42,71,40,93,1,0.992,404,0.992
605,152,629,34,99,45,80,629,34,99,45,80,1,0.992,200,0.992
606,152,610,53,102,44,72,610,53,102,44,72,1,0.875,200,0.875
607,35114,602,34,85,48,77,602,34,85,48,77,1,0.875,200,0.992
608,152,619,42,71,40,93,619,42,71,40,93,1,0.992,200,0.992
609,35114,620,42,71,40,93,620,42,71,40,93,1,0.875,200,0.875
610,35114,669,35,104,49,86,669,35,104,49,86,1,0.992,200,0.875
611,152,657,45,114,47,85,657,45,114,47,85,1,0.875,200,0.875
612,35114,607,53,89,33,99,607,53,89,33,99,1,0.875,403,0.875
613,152,657,45,115,47,85,657,45,115,47,85,1,0.992,403,0.992
614,152,646,43,96,40,73,646,43,96,40,73,1,0.875,200,0.992
615,35114,630,34,99,45,80,630,34,99,45,80,1,0.875,200,0.875
616,152,658,45,115,47,85,658,45,115,47,85,1,0.992,200,0.875
617,152,579,53,75,45,74,579,53,75,45,74,1,0.875,200,0.992
618,35114,647,43,96,40,73,647,43,96,40,73,1,0.875,200,0.992
619,152,648,43,96,40,73,648,43,96,40,73,1,0.875,200,0.992
620,152,608,53,89,33,99,608,53,89,33,99,1,0.992,200,0.992
621,152,609,53,89,33,99,609,53,89,33,99,1,0.875,200,0.875
622,35114,594,41,80,39,93,594,41,80,39,93,1,0.875,403,0.875
623,35114,595,41,80,39,93,595,41,80,39,93,1,0.875,200,0.992
624,152,621,42,71,40,93,621,42,71,40,93,1,0.992,200,0.992
625,152,631,34,99,45,80,631,34,99,45,80,1,0.875,200,0.992
626,152,648,43,96,40,74,648,43,96,40,74,1,0.992,500,0.992
627,152,669,35,105,49,86,669,35,105,49,86,1,0.992,403,0.875
628,35114,610,53,103,44,72,610,53,103,44,72,1,0.992,403,0.875
629,152,632,34,99,45,80,632,34,99,45,80,1,0.992,200,0.875
630,152,614,66,105,51,88,614,66,105,51,88,1,0.992,500,0.875
631,152,615,66,105,51,88,615,66,105,51,88,1,0.875,200,0.875
632,152,610,54,103,44,72,610,54,103,44,72,1,0.875,302,0.875
633,152,669,35,106,49,86,669,35,106,49,86,1,0.875,403,0.992
634,35114,670,35,106,49,86,670,35,106,49,86,1,0.875,200,0.992
635,35114,580,53,75,45,74,580,53,75,45,74,1,0.875,200,0.875
636,35114,616,66,105,51,88,616,66,105,51,88,1,0.992,200,0.875
637,152,610,53,89,33,99,610,53,89,33,99,1,0.992,200,0.992
638,35114,648,43,97,40,74,648,43,97,40,74,1,0.992,403,0.875
639,35114,658,45,116,47,85,658,45,116,47,85,1,0.875,403,0.992
640,35114,659,45,116,47,85,659,45,116,47,85,1,0.992,200,0.992
641,152,670,35,107,49,86,670,35,107,49,86,1,0.992,403,0.992
642,35114,603,34,85,48,77,603,34,85,48,77,1,0.992,200,0.875
643,152,604,34,85,48,77,604,34,85,48,77,1,0.875,200,0.875
644,152,580,54,75,45,74,580,54,75,45,74,1,0.875,302,0.992
645,152,622,42,71,40,93,622,42,71,40,93,1,0.992,200,0.992
646,152,620,40,84,45,82,620,40,84,45,82,1,0.992,200,0.875
647,35114,605,34,85,48,77,605,34,85,48,77,1,0.992,200,0.992
648,35114,617,66,105,51,88,617,66,105,51,88,1,0.875,200,0.875
649,35114,633,34,99,45,80,633,34,99,45,80,1,0.875,200,0.875
650,152,671,35,107,49,86,671,35,107,49,86,1,0.875,200,0.992
651,35114,621,40,84,45,82,621,40,84,45,82,1,0.992,200,0.875
652,35114,596,41,80,39,93,596,41,80,39,93,1,0.875,200,0.875
653,35114,648,43,97,41,74,648,43,97,41,74,1,0.875,404,0.992
654,35114,671,35,108,49,86,671,35,108,49,86,1,0.875,403,0.875
655,152,610,54,103,44,73,610,54,103,44,73,1,0.992,500,0.875
656,152,618,66,105,51,88,618,66,105,51,88,1,0.992,200,0.875
657,152,649,43,97,41,74,649,43,97,41,74,1,0.875,200,0.992
658,152,650,43,97,41,74,650,43,97,41,74,1,0.992,200,0.875
659,152,605,34,86,48,77,605,34,86,48,77,1,0.875,403,0.875
660,152,619,66,105,51,88,619,66,105,51,88,1,0.992,200,0.992
661,152,620,66,105,51,88,620,66,105,51,88,1,0.992,200,0.992
662,152,633,34,99,45,81,633,34,99,45,81,1,0.992,500,0.992
663,35114,581,54,75,45,74,581,54,75,45,74,1,0.875,200,0.875
664,35114,671,35,108,49,87,671,35,108,49,87,1,0.992,500,0.875
665,152,620,67,105,51,88,620,67,105,51,88,1,0.992,302,0.875
666,152,660,45,116,47,85,660,45,116,47,85,1,0.992,200,0.992
667,152,621,67,105,51,88,621,67,105,51,88,1,0.875,200,0.992
668,152,661,45,116,47,85,661,45,116,47,85,1,0.875,200,0.875
669,35114,662,45,116,47,85,662,45,116,47,85,1,0.875,200,0.992
670,152,611,53,89,33,99,611,53,89,33,99,1,0.875,200,0.992
671,35114,611,53,89,33,100,611,53,89,33,100,1,0.875,500,0.992
672,35114,606,34,86,48,77,606,34,86,48,77,1,0.875,200,0.875
673,35114,663,45,116,47,85,663,45,116,47,85,1,0.875,200,0.992
674,152,612,53,89,33,100,612,53,89,33,100,1,0.875,200,0.875
675,35114,582,54,75,45,74,582,54,75,45,74,1,0.992,200,0.875
676,152,664,45,116,47,85,664,45,116,47,85,1,0.992,200,0.992
677,35114,613,53,89,33,100,613,53,89,33,100,1,0.992,200,0.875
678,35114,607,34,86,48,77,607,34,86,48,77,1,0.875,200,0.992
679,152,665,45,116,47,85,665,45,116,47,85,1,0.875,200,0.875
680,152,651,43,97,41,74,651,43,97,41,74,1,0.992,200,0.992
681,152,583,54,75,45,74,583,54,75,45,74,1,0.875,200,0.875
682,152,584,54,75,45,74,584,54,75,45,74,1,0.992,200,0.992
683,152,622,40,84,45,82,622,40,84,45,82,1,0.875,200,0.992
684,152,622,67,105,51,88,622,67,105,51,88,1,0.875,200,0.992
685,35114,584,54,75,46,74,584,54,75,46,74,1,0.992,404,0.875
686,35114,623,42,71,40,93,623,42,71,40,93,1,0.992,200,0.992
687,35114,666,45,116,47,85,666,45,116,47,85,1,0.992,200,0.875
688,35114,597,41,80,39,93,597,41,80,39,93,1,0.875,200,0.992
689,35114,608,34,86,48,77,608,34,86,48,77,1,0.875,200,0.992
690,152,597,41,80,40,93,597,41,80,40,93,1,0.875,404,0.875
691,35114,633,34,100,45,81,633,34,100,45,81,1,0.875,403,0.992
692,35114,667,45,116,47,85,667,45,116,47,85,1,0.992,200,0.875
693,35114,610,54,103,44,74,610,54,103,44,74,1,0.992,500,0.992
694,35114,623,40,84,45,82,623,40,84,45,82,1,0.992,200,0.875
695,35114,652,43,97,41,74,652,43,97,41,74,1,0.875,200,0.992
696,35114,634,34,100,45,81,634,34,100,45,81,1,0.875,200,0.875
697,152,624,42,71,40,93,624,42,71,40,93,1,0.992,200,0.875
698,35114,613,53,89,33,101,613,53,89,33,101,1,0.875,500,0.992
699,152,667,45,117,47,85,667,45,117,47,85,1,0.992,403,0.875
700,35114,597,42,80,40,93,597,42,80,40,93,1,0.875,302,0.875
701,152,653,43,97,41,74,653,43,97,41,74,1,0.992,200,0.992
702,152,624,40,84,45,82,624,40,84,45,82,1,0.992,200,0.875
703,152,614,53,89,33,101,614,53,89,33,101,1,0.992,200,0.992
704,35114,672,35,108,49,87,672,35,108,49,87,1,0.992,200,0.875
705,35114,598,42,80,40,93,598,42,80,40,93,1,0.992,200,0.992
706,152,654,43,97,41,74,654,43,97,41,74,1,0.992,200,0.992
707,152,599,42,80,40,93,599,42,80,40,93,1,0.992,200,0.875
708,35114,622,67,105,51,89,622,67,105,51,89,1,0.875,500,0.875
709,35114,600,42,80,40,93,600,42,80,40,93,1,0.875,200,0.875
710,35114,601,42,80,40,93,601,42,80,40,93,1,0.875,200,0.992
711,152,668,45,117,47,85,668,45,117,47,85,1,0.992,200,0.875
712,35114,584,54,75,46,75,584,54,75,46,75,1,0.875,500,0.875
713,152,625,40,84,45,82,625,40,84,45,82,1,0.875,200,0.875
714,35114,611,54,103,44,74,611,54,103,44,74,1,0.875,200,0.992
715,35114,669,45,117,47,85,669,45,117,47,85,1,0.992,200,0.992
716,152,584,54,75,46,76,584,54,75,46,76,1,0.992,500,0.992
717,35114,612,54,103,44,74,612,54,103,44,74,1,0.992,200,0.992
718,152,626,40,84,45,82,626,40,84,45,82,1,0.875,200,0.875
719,152,655,43,97,41,74,655,43,97,41,74,1,0.992,200,0.992
720,152,669,45,117,47,86,669,45,117,47,86,1,0.992,500,0.992
721,152,656,43,97,41,74,656,43,97,41,74,1,0.875,200,0.875
722,35114,625,42,71,40,93,625,42,71,40,93,1,0.992,200,0.992
723,35114,614,53,89,33,102,614,53,89,33,102,1,0.875,500,0.992
724,35114,613,54,103,44,74,613,54,103,44,74,1,0.875,200,0.875
725,152,626,40,84,45,83,626,40,84,45,83,1,0.992,500,0.992
726,35114,657,43,97,41,74,657,43,97,41,74,1,0.875,200,0.992
727,35114,609,34,86,48,77,609,34,86,48,77,1,0.992,200,0.992
728,152,669,45,118,47,86,669,45,118,47,86,1,0.875,403,0.992
729,152,601,42,80,40,94,601,42,80,40,94,1,0.992,500,0.992
730,152,584,54,76,46,76,584,54,76,46,76,1,0.875,403,0.875
731,152,658,43,97,41,74,658,43,97,41,74,1,0.992,200,0.875
732,35114,627,40,84,45,83,627,40,84,45,83,1,0.875,200,0.992
733,35114,602,42,80,40,94,602,42,80,40,94,1,0.875,200,0.992
734,35114,614,54,103,44,74,614,54,103,44,74,1,0.992,200,0.875
735,35114,615,53,89,33,102,615,53,89,33,102,1,0.875,200,0.875
736,35114,623,67,105,51,89,623,67,105,51,89,1,0.992,200,0.992
737,152,603,42,80,40,94,603,42,80,40,94,1,0.875,200,0.992
738,152,614,54,103,44,75,614,54,103,44,75,1,0.992,500,0.875
739,35114,626,42,71,40,93,626,42,71,40,93,1,0.875,200,0.875
740,35114,616,53,89,33,102,616,53,89,33,102,1,0.992,200,0.875
741,152,623,68,105,51,89,623,68,105,51,89,1,0.875,302,0.992
742,152,635,34,100,45,81,635,34,100,45,81,1,0.992,200,0.992
743,152,624,68,105,51,89,624,68,105,51,89,1,0.875,200,0.875
744,152,604,42,80,40,94,604,42,80,40,94,1,0.992,200,0.875
745,35114,584,54,76,46,77,584,54,76,46,77,1,0.875,500,0.992
746,35114,605,42,80,40,94,605,42,80,40,94,1,0.875,200,0.992
747,152,617,53,89,33,102,617,53,89,33,102,1,0.875,200,0.992
748,35114,672,35,109,49,87,672,35,109,49,87,1,0.992,403,0.992
749,152,670,45,118,47,86,670,45,118,47,86,1,0.992,200,0.992
750,152,672,36,109,49,87,672,36,109,49,87,1,0.992,302,0.875
751,35114,606,42,80,40,94,606,42,80,40,94,1,0.875,200,0.992
752,35114,673,36,109,49,87,673,36,109,49,87,1,0.992,200,0.992
